Engine;Metric;Rule;Threshold;Penalty;Affected;Overall_OK;Overall_KO;Overall_Total;Overall_HitRate;Removed_OK;Removed_KO;Removed_Total;Removed_HitRate;Train_OK;Train_KO;Train_Total;Train_HitRate;Test_OK;Test_KO;Test_Total;Test_HitRate;NoAU_OK;NoAU_KO;NoAU_Total;NoAU_HitRate;SplitDate;DeltaOverallVsBaseline;DeltaTestVsBaseline;DeltaNoAUVsBaseline;ConfigId
v25;LAST5;HOME_STRONG;1.1;12;88;427;159;586;72.8669;55;22;77;71.4286;249;101;350;71.1429;178;58;236;75.4237;317;115;432;73.3796;2026-08-06;0.1671;-0.3339;0.214;v25|LAST5|HOME_STRONG|1.10|P12
v25;LAST5;HOME_STRONG;1.0;8;88;439;164;603;72.8027;43;17;60;71.6667;255;104;359;71.0306;184;60;244;75.4098;324;119;443;73.1377;2026-08-06;0.1029;-0.3478;-0.0279;v25|LAST5|HOME_STRONG|1.00|P8
v25;LAST5;HOME_STRONG;1.1;8;88;439;164;603;72.8027;43;17;60;71.6667;255;104;359;71.0306;184;60;244;75.4098;324;119;443;73.1377;2026-08-06;0.1029;-0.3478;-0.0279;v25|LAST5|HOME_STRONG|1.10|P8
v25;LAST5;HOME_STRONG;0.8;15;50;446;167;613;72.7569;36;14;50;72.0;262;107;369;71.0027;184;60;244;75.4098;326;121;447;72.9306;2026-08-06;0.0571;-0.3478;-0.235;v25|LAST5|HOME_STRONG|0.80|P15
v25;LAST5;HOME_STRONG;1.4;15;195;351;129;480;73.125;131;52;183;71.5847;210;83;293;71.6724;141;46;187;75.4011;263;96;359;73.2591;2026-08-06;0.4252;-0.3565;0.0935;v25|LAST5|HOME_STRONG|1.40|P15
v25;LAST5;HOME_STRONG;1.5;15;195;351;129;480;73.125;131;52;183;71.5847;210;83;293;71.6724;141;46;187;75.4011;263;96;359;73.2591;2026-08-06;0.4252;-0.3565;0.0935;v25|LAST5|HOME_STRONG|1.50|P15
v25;SEASON;AT_LEAST_ONE_STRONG;1.6;13;354;252;90;342;73.6842;230;91;321;71.6511;157;59;216;72.6852;95;31;126;75.3968;186;70;256;72.6562;2026-08-06;0.9844;-0.3608;-0.5094;v25|SEASON|AT_LEAST_ONE_STRONG|1.60|P13
v25;LAST5;HOME_STRONG;0.8;9;50;455;171;626;72.6837;27;10;37;72.973;265;109;374;70.8556;190;62;252;75.3968;334;124;458;72.9258;2026-08-06;-0.0161;-0.3608;-0.2398;v25|LAST5|HOME_STRONG|0.80|P9
v25;LAST5;HOME_STRONG;0.8;8;50;457;172;629;72.655;25;9;34;73.5294;267;110;377;70.8223;190;62;252;75.3968;335;124;459;72.9847;2026-08-06;-0.0448;-0.3608;-0.1809;v25|LAST5|HOME_STRONG|0.80|P8
v25;LAST5;HOME_STRONG;0.8;7;50;457;173;630;72.5397;25;8;33;75.7576;267;111;378;70.6349;190;62;252;75.3968;335;124;459;72.9847;2026-08-06;-0.1601;-0.3608;-0.1809;v25|LAST5|HOME_STRONG|0.80|P7
v25;SEASON;AT_LEAST_ONE_STRONG;0.8;9;18;469;179;648;72.3765;13;2;15;86.6667;273;115;388;70.3608;196;64;260;75.3846;337;126;463;72.7862;2026-08-06;-0.3233;-0.373;-0.3794;v25|SEASON|AT_LEAST_ONE_STRONG|0.80|P9
v25;SEASON;AT_LEAST_ONE_STRONG;0.8;10;18;469;179;648;72.3765;13;2;15;86.6667;273;115;388;70.3608;196;64;260;75.3846;337;126;463;72.7862;2026-08-06;-0.3233;-0.373;-0.3794;v25|SEASON|AT_LEAST_ONE_STRONG|0.80|P10
v25;SEASON;AT_LEAST_ONE_STRONG;0.8;11;18;469;179;648;72.3765;13;2;15;86.6667;273;115;388;70.3608;196;64;260;75.3846;337;126;463;72.7862;2026-08-06;-0.3233;-0.373;-0.3794;v25|SEASON|AT_LEAST_ONE_STRONG|0.80|P11
v25;SEASON;AT_LEAST_ONE_STRONG;0.8;12;18;469;179;648;72.3765;13;2;15;86.6667;273;115;388;70.3608;196;64;260;75.3846;337;126;463;72.7862;2026-08-06;-0.3233;-0.373;-0.3794;v25|SEASON|AT_LEAST_ONE_STRONG|0.80|P12
v25;SEASON;HOME_STRONG;1.4;15;124;389;150;539;72.1707;93;31;124;75.0;233;99;332;70.1807;156;51;207;75.3623;283;109;392;72.1939;2026-08-06;-0.5291;-0.3953;-0.9717;v25|SEASON|HOME_STRONG|1.40|P15
v25;SEASON;HOME_STRONG;1.4;11;124;401;154;555;72.2523;81;27;108;75.0;239;101;340;70.2941;162;53;215;75.3488;293;111;404;72.5248;2026-08-06;-0.4475;-0.4088;-0.6408;v25|SEASON|HOME_STRONG|1.40|P11
v25;SEASON;HOME_STRONG;1.4;10;124;401;156;557;71.9928;81;25;106;76.4151;239;103;342;69.883;162;53;215;75.3488;293;112;405;72.3457;2026-08-06;-0.707;-0.4088;-0.8199;v25|SEASON|HOME_STRONG|1.40|P10
v25;SEASON;HOME_STRONG;1.5;8;162;385;153;538;71.5613;97;28;125;77.6;223;100;323;69.0402;162;53;215;75.3488;283;110;393;72.0102;2026-08-06;-1.1385;-0.4088;-1.1554;v25|SEASON|HOME_STRONG|1.50|P8
v25;LAST5;HOME_STRONG;1.2;8;140;412;155;567;72.6631;70;26;96;72.9167;241;99;340;70.8824;171;56;227;75.3304;306;114;420;72.8571;2026-08-06;-0.0367;-0.4272;-0.3085;v25|LAST5|HOME_STRONG|1.20|P8
v25;LAST5;HOME_STRONG;1.3;8;140;412;155;567;72.6631;70;26;96;72.9167;241;99;340;70.8824;171;56;227;75.3304;306;114;420;72.8571;2026-08-06;-0.0367;-0.4272;-0.3085;v25|LAST5|HOME_STRONG|1.30|P8
v25;SEASON;HOME_STRONG;1.3;6;93;433;167;600;72.1667;49;14;63;77.7778;256;109;365;70.137;177;58;235;75.3191;315;119;434;72.5806;2026-08-06;-0.5331;-0.4385;-0.585;v25|SEASON|HOME_STRONG|1.30|P6
v25;LAST5;HOME_STRONG;0.8;13;50;449;169;618;72.6537;33;12;45;73.3333;263;108;371;70.8895;186;61;247;75.3036;329;123;452;72.7876;2026-08-06;-0.0461;-0.454;-0.378;v25|LAST5|HOME_STRONG|0.80|P13
v25;SEASON;AT_LEAST_ONE_STRONG;0.8;13;18;468;178;646;72.4458;14;3;17;82.3529;273;114;387;70.5426;195;64;259;75.2896;336;126;462;72.7273;2026-08-06;-0.254;-0.468;-0.4383;v25|SEASON|AT_LEAST_ONE_STRONG|0.80|P13
v25;SEASON;AT_LEAST_ONE_STRONG;0.8;14;18;468;178;646;72.4458;14;3;17;82.3529;273;114;387;70.5426;195;64;259;75.2896;336;126;462;72.7273;2026-08-06;-0.254;-0.468;-0.4383;v25|SEASON|AT_LEAST_ONE_STRONG|0.80|P14
v25;SEASON;AT_LEAST_ONE_STRONG;0.8;15;18;468;178;646;72.4458;14;3;17;82.3529;273;114;387;70.5426;195;64;259;75.2896;336;126;462;72.7273;2026-08-06;-0.254;-0.468;-0.4383;v25|SEASON|AT_LEAST_ONE_STRONG|0.80|P15
v25;SEASON;HOME_STRONG;1.5;9;162;378;152;530;71.3208;104;29;133;78.1955;220;100;320;68.75;158;52;210;75.2381;278;110;388;71.6495;2026-08-06;-1.379;-0.5195;-1.5161;v25|SEASON|HOME_STRONG|1.50|P9
v25;SEASON;HOME_STRONG;1.4;12;124;398;154;552;72.1014;84;27;111;75.6757;237;101;338;70.1183;161;53;214;75.2336;292;111;403;72.4566;2026-08-06;-0.5984;-0.524;-0.709;v25|SEASON|HOME_STRONG|1.40|P12
v25;SEASON;HOME_STRONG;1.3;9;93;421;165;586;71.843;61;16;77;79.2208;248;108;356;69.6629;173;57;230;75.2174;307;118;425;72.2353;2026-08-06;-0.8568;-0.5402;-0.9303;v25|SEASON|HOME_STRONG|1.30|P9
v25;SEASON;AT_LEAST_ONE_STRONG;1.6;10;354;270;98;368;73.3696;212;83;295;71.8644;167;64;231;72.2944;103;34;137;75.1825;200;73;273;73.2601;2026-08-06;0.6698;-0.5751;0.0945;v25|SEASON|AT_LEAST_ONE_STRONG|1.60|P10
v25;SEASON;HOME_STRONG;1.4;7;124;414;160;574;72.1254;68;21;89;76.4045;245;104;349;70.2006;169;56;225;75.1111;303;115;418;72.488;2026-08-06;-0.5744;-0.6465;-0.6776;v25|SEASON|HOME_STRONG|1.40|P7
v25;SEASON;HOME_STRONG;1.3;7;93;429;167;596;71.9799;53;14;67;79.1045;254;109;363;69.9725;175;58;233;75.1073;313;119;432;72.4537;2026-08-06;-0.7199;-0.6503;-0.7119;v25|SEASON|HOME_STRONG|1.30|P7
v25;LAST5;HOME_STRONG;0.8;11;50;452;170;622;72.6688;30;11;41;73.1707;265;108;373;71.0456;187;62;249;75.1004;332;123;455;72.967;2026-08-06;-0.031;-0.6572;-0.1986;v25|LAST5|HOME_STRONG|0.80|P11
v25;LAST5;HOME_STRONG;0.8;10;50;452;171;623;72.5522;30;10;40;75.0;265;109;374;70.8556;187;62;249;75.1004;332;124;456;72.807;2026-08-06;-0.1476;-0.6572;-0.3586;v25|LAST5|HOME_STRONG|0.80|P10
v25;SEASON;AT_LEAST_ONE_STRONG;1.6;8;354;294;105;399;73.6842;188;76;264;71.2121;177;66;243;72.8395;117;39;156;75.0;218;79;297;73.4007;2026-08-06;0.9844;-0.7576;0.2351;v25|SEASON|AT_LEAST_ONE_STRONG|1.60|P8
v25;LAST5;HOME_STRONG;1.6;6;263;379;141;520;72.8846;103;40;143;72.028;223;89;312;71.4744;156;52;208;75.0;282;105;387;72.8682;2026-08-06;0.1848;-0.7576;-0.2974;v25|LAST5|HOME_STRONG|1.60|P6
v25;SEASON;HOME_STRONG;1.3;8;93;425;166;591;71.912;57;15;72;79.1667;251;108;359;69.9164;174;58;232;75.0;309;118;427;72.3653;2026-08-06;-0.7878;-0.7576;-0.8003;v25|SEASON|HOME_STRONG|1.30|P8
v25;LAST5;HOME_STRONG;0.8;12;50;450;170;620;72.5806;32;11;43;74.4186;264;108;372;70.9677;186;62;248;75.0;330;123;453;72.8477;2026-08-06;-0.1192;-0.7576;-0.3179;v25|LAST5|HOME_STRONG|0.80|P12
v25;LAST5;HOME_STRONG;1.6;10;263;334;125;459;72.7669;148;56;204;72.549;197;79;276;71.3768;137;46;183;74.8634;253;93;346;73.1214;2026-08-06;0.0671;-0.8942;-0.0442;v25|LAST5|HOME_STRONG|1.60|P10
v25;SEASON;HOME_STRONG;1.4;8;124;408;159;567;71.9577;74;22;96;77.0833;242;103;345;70.1449;166;56;222;74.7748;297;114;411;72.2628;2026-08-06;-0.7421;-0.9828;-0.9028;v25|SEASON|HOME_STRONG|1.40|P8
v25;SEASON;HOME_STRONG;1.4;9;124;402;158;560;71.7857;80;23;103;77.6699;239;103;342;69.883;163;55;218;74.7706;293;114;407;71.9902;2026-08-06;-0.9141;-0.987;-1.1754;v25|SEASON|HOME_STRONG|1.40|P9
v25;SEASON;AT_LEAST_ONE_STRONG;1.6;11;354;266;95;361;73.6842;216;86;302;71.5232;166;61;227;73.1278;100;34;134;74.6269;197;72;269;73.2342;2026-08-06;0.9844;-1.1307;0.0686;v25|SEASON|AT_LEAST_ONE_STRONG|1.60|P11
v25;LAST5;HOME_STRONG;1.6;7;263;368;137;505;72.8713;114;44;158;72.1519;218;86;304;71.7105;150;51;201;74.6269;275;102;377;72.9443;2026-08-06;0.1715;-1.1307;-0.2213;v25|LAST5|HOME_STRONG|1.60|P7
v25;SEASON;AT_LEAST_ONE_STRONG;1.6;12;354;258;94;352;73.2955;224;87;311;72.0257;161;61;222;72.5225;97;33;130;74.6154;191;71;262;72.9008;2026-08-06;0.5957;-1.1422;-0.2648;v25|SEASON|AT_LEAST_ONE_STRONG|1.60|P12
v25;LAST5;HOME_STRONG;1.6;11;263;331;123;454;72.9075;151;58;209;72.2488;196;77;273;71.7949;135;46;181;74.5856;251;92;343;73.1778;2026-08-06;0.2077;-1.172;0.0122;v25|LAST5|HOME_STRONG|1.60|P11
v25;SEASON;AT_LEAST_ONE_STRONG;1.6;9;354;278;103;381;72.9659;204;78;282;72.3404;170;66;236;72.0339;108;37;145;74.4828;206;78;284;72.5352;2026-08-06;0.2661;-1.2748;-0.6304;v25|SEASON|AT_LEAST_ONE_STRONG|1.60|P9
v25;LAST5;HOME_STRONG;1.6;15;263;308;115;423;72.8132;174;66;240;72.5;186;73;259;71.8147;122;42;164;74.3902;234;87;321;72.8972;2026-08-06;0.1134;-1.3674;-0.2684;v25|LAST5|HOME_STRONG|1.60|P15
v25;SEASON;AT_LEAST_ONE_STRONG;1.6;15;354;237;85;322;73.6025;245;96;341;71.8475;150;55;205;73.1707;87;30;117;74.359;175;67;242;72.314;2026-08-06;0.9027;-1.3986;-0.8516;v25|SEASON|AT_LEAST_ONE_STRONG|1.60|P15
v25;LAST5;HOME_STRONG;1.6;12;263;327;121;448;72.9911;155;60;215;72.093;194;75;269;72.119;133;46;179;74.3017;248;91;339;73.1563;2026-08-06;0.2913;-1.4559;-0.0093;v25|LAST5|HOME_STRONG|1.60|P12
v25;LAST5;HOME_STRONG;1.6;13;263;322;119;441;73.0159;160;62;222;72.0721;192;74;266;72.1805;130;45;175;74.2857;244;91;335;72.8358;2026-08-06;0.3161;-1.4719;-0.3298;v25|LAST5|HOME_STRONG|1.60|P13
v25;LAST5;HOME_STRONG;1.6;14;263;314;118;432;72.6852;168;63;231;72.7273;188;74;262;71.7557;126;44;170;74.1176;240;90;330;72.7273;2026-08-06;-0.0146;-1.64;-0.4383;v25|LAST5|HOME_STRONG|1.60|P14
v25;LAST5;HOME_STRONG;1.6;9;263;341;131;472;72.2458;141;50;191;73.822;201;82;283;71.0247;140;49;189;74.0741;257;99;356;72.191;2026-08-06;-0.454;-1.6835;-0.9746;v25|LAST5|HOME_STRONG|1.60|P9
v25;LAST5;HOME_STRONG;1.6;8;263;354;135;489;72.3926;128;46;174;73.5632;209;84;293;71.3311;145;51;196;73.9796;264;101;365;72.3288;2026-08-06;-0.3072;-1.778;-0.8368;v25|LAST5|HOME_STRONG|1.60|P8
v26;LAST5;AT_LEAST_ONE_STRONG;1.2;14;75;93;22;115;80.8696;50;22;72;69.4444;48;19;67;71.6418;45;3;48;93.75;79;22;101;78.2178;2026-08-13;4.399;11.6071;2.0589;v26|LAST5|AT_LEAST_ONE_STRONG|1.20|P14
v26;LAST5;AT_LEAST_ONE_STRONG;1.3;14;75;93;22;115;80.8696;50;22;72;69.4444;48;19;67;71.6418;45;3;48;93.75;79;22;101;78.2178;2026-08-13;4.399;11.6071;2.0589;v26|LAST5|AT_LEAST_ONE_STRONG|1.30|P14
v26;LAST5;AT_LEAST_ONE_STRONG;1.2;15;75;92;22;114;80.7018;51;22;73;69.863;47;19;66;71.2121;45;3;48;93.75;78;22;100;78.0;2026-08-13;4.2312;11.6071;1.8411;v26|LAST5|AT_LEAST_ONE_STRONG|1.20|P15
v26;LAST5;AT_LEAST_ONE_STRONG;1.3;15;75;92;22;114;80.7018;51;22;73;69.863;47;19;66;71.2121;45;3;48;93.75;78;22;100;78.0;2026-08-13;4.2312;11.6071;1.8411;v26|LAST5|AT_LEAST_ONE_STRONG|1.30|P15
v26;LAST5;AT_LEAST_ONE_STRONG;1.2;13;75;94;23;117;80.3419;49;21;70;70.0;49;20;69;71.0145;45;3;48;93.75;80;23;103;77.6699;2026-08-13;3.8713;11.6071;1.511;v26|LAST5|AT_LEAST_ONE_STRONG|1.20|P13
v26;LAST5;AT_LEAST_ONE_STRONG;1.3;13;75;94;23;117;80.3419;49;21;70;70.0;49;20;69;71.0145;45;3;48;93.75;80;23;103;77.6699;2026-08-13;3.8713;11.6071;1.511;v26|LAST5|AT_LEAST_ONE_STRONG|1.30|P13
v26;LAST5;AT_LEAST_ONE_STRONG;1.2;12;75;96;24;120;80.0;47;20;67;70.1493;51;21;72;70.8333;45;3;48;93.75;82;23;105;78.0952;2026-08-13;3.5294;11.6071;1.9363;v26|LAST5|AT_LEAST_ONE_STRONG|1.20|P12
v26;LAST5;AT_LEAST_ONE_STRONG;1.3;12;75;96;24;120;80.0;47;20;67;70.1493;51;21;72;70.8333;45;3;48;93.75;82;23;105;78.0952;2026-08-13;3.5294;11.6071;1.9363;v26|LAST5|AT_LEAST_ONE_STRONG|1.30|P12
v26;LAST5;AWAY_STRONG;1.6;13;82;96;16;112;85.7143;47;28;75;62.6667;53;13;66;80.303;43;3;46;93.4783;80;14;94;85.1064;2026-08-13;9.2437;11.3354;8.9475;v26|LAST5|AWAY_STRONG|1.60|P13
v26;LAST5;AWAY_STRONG;1.6;12;82;98;18;116;84.4828;45;26;71;63.3803;55;15;70;78.5714;43;3;46;93.4783;82;16;98;83.6735;2026-08-13;8.0122;11.3354;7.5146;v26|LAST5|AWAY_STRONG|1.60|P12
v26;LAST5;AT_LEAST_ONE_STRONG;1.6;13;136;60;11;71;84.507;83;33;116;71.5517;32;9;41;78.0488;28;2;30;93.3333;53;11;64;82.8125;2026-08-13;8.0364;11.1904;6.6536;v26|LAST5|AT_LEAST_ONE_STRONG|1.60|P13
v26;LAST5;AT_LEAST_ONE_STRONG;1.6;12;136;64;14;78;82.0513;79;30;109;72.4771;36;12;48;75.0;28;2;30;93.3333;56;13;69;81.1594;2026-08-13;5.5807;11.1904;5.0005;v26|LAST5|AT_LEAST_ONE_STRONG|1.60|P12
v26;LAST5;AWAY_STRONG;1.6;14;82;93;16;109;85.3211;50;28;78;64.1026;51;13;64;79.6875;42;3;45;93.3333;78;14;92;84.7826;2026-08-13;8.8505;11.1904;8.6237;v26|LAST5|AWAY_STRONG|1.60|P14
v26;LAST5;AWAY_STRONG;1.6;15;82;92;16;108;85.1852;51;28;79;64.557;51;13;64;79.6875;41;3;44;93.1818;77;14;91;84.6154;2026-08-13;8.7146;11.0389;8.4565;v26|LAST5|AWAY_STRONG|1.60|P15
v26;LAST5;AT_LEAST_ONE_STRONG;1.6;14;136;55;10;65;84.6154;88;34;122;72.1311;29;8;37;78.3784;26;2;28;92.8571;49;10;59;83.0508;2026-08-13;8.1448;10.7142;6.8919;v26|LAST5|AT_LEAST_ONE_STRONG|1.60|P14
v26;LAST5;AT_LEAST_ONE_STRONG;1.4;13;108;75;15;90;83.3333;68;29;97;70.1031;37;12;49;75.5102;38;3;41;92.6829;64;15;79;81.0127;2026-08-13;6.8627;10.54;4.8538;v26|LAST5|AT_LEAST_ONE_STRONG|1.40|P13
v26;LAST5;AT_LEAST_ONE_STRONG;1.5;13;108;75;15;90;83.3333;68;29;97;70.1031;37;12;49;75.5102;38;3;41;92.6829;64;15;79;81.0127;2026-08-13;6.8627;10.54;4.8538;v26|LAST5|AT_LEAST_ONE_STRONG|1.50|P13
v26;LAST5;AT_LEAST_ONE_STRONG;1.4;12;108;78;18;96;81.25;65;26;91;71.4286;40;15;55;72.7273;38;3;41;92.6829;66;17;83;79.5181;2026-08-13;4.7794;10.54;3.3592;v26|LAST5|AT_LEAST_ONE_STRONG|1.40|P12
v26;LAST5;AT_LEAST_ONE_STRONG;1.5;12;108;78;18;96;81.25;65;26;91;71.4286;40;15;55;72.7273;38;3;41;92.6829;66;17;83;79.5181;2026-08-13;4.7794;10.54;3.3592;v26|LAST5|AT_LEAST_ONE_STRONG|1.50|P12
v26;LAST5;AT_LEAST_ONE_STRONG;1.6;15;136;51;8;59;86.4407;92;36;128;71.875;26;6;32;81.25;25;2;27;92.5926;45;8;53;84.9057;2026-08-13;9.9701;10.4497;8.7468;v26|LAST5|AT_LEAST_ONE_STRONG|1.60|P15
v26;LAST5;AT_LEAST_ONE_STRONG;1.4;14;108;72;14;86;83.7209;71;30;101;70.297;36;11;47;76.5957;36;3;39;92.3077;62;14;76;81.5789;2026-08-13;7.2503;10.1648;5.42;v26|LAST5|AT_LEAST_ONE_STRONG|1.40|P14
v26;LAST5;AT_LEAST_ONE_STRONG;1.5;14;108;72;14;86;83.7209;71;30;101;70.297;36;11;47;76.5957;36;3;39;92.3077;62;14;76;81.5789;2026-08-13;7.2503;10.1648;5.42;v26|LAST5|AT_LEAST_ONE_STRONG|1.50|P14
v26;LAST5;AT_LEAST_ONE_STRONG;1.4;15;108;70;14;84;83.3333;73;30;103;70.8738;34;11;45;75.5556;36;3;39;92.3077;60;14;74;81.0811;2026-08-13;6.8627;10.1648;4.9222;v26|LAST5|AT_LEAST_ONE_STRONG|1.40|P15
v26;LAST5;AT_LEAST_ONE_STRONG;1.5;15;108;70;14;84;83.3333;73;30;103;70.8738;34;11;45;75.5556;36;3;39;92.3077;60;14;74;81.0811;2026-08-13;6.8627;10.1648;4.9222;v26|LAST5|AT_LEAST_ONE_STRONG|1.50|P15
v26;LAST5;AT_LEAST_ONE_STRONG;1.2;9;75;103;26;129;79.845;40;18;58;68.9655;53;21;74;71.6216;50;5;55;90.9091;87;24;111;78.3784;2026-08-13;3.3744;8.7662;2.2195;v26|LAST5|AT_LEAST_ONE_STRONG|1.20|P9
v26;LAST5;AT_LEAST_ONE_STRONG;1.3;9;75;103;26;129;79.845;40;18;58;68.9655;53;21;74;71.6216;50;5;55;90.9091;87;24;111;78.3784;2026-08-13;3.3744;8.7662;2.2195;v26|LAST5|AT_LEAST_ONE_STRONG|1.30|P9
v26;LAST5;AT_LEAST_ONE_STRONG;1.2;10;75;99;26;125;79.2;44;18;62;70.9677;51;21;72;70.8333;48;5;53;90.566;85;24;109;77.9817;2026-08-13;2.7294;8.4231;1.8228;v26|LAST5|AT_LEAST_ONE_STRONG|1.20|P10
v26;LAST5;AT_LEAST_ONE_STRONG;1.3;10;75;99;26;125;79.2;44;18;62;70.9677;51;21;72;70.8333;48;5;53;90.566;85;24;109;77.9817;2026-08-13;2.7294;8.4231;1.8228;v26|LAST5|AT_LEAST_ONE_STRONG|1.30|P10
v26;LAST5;AT_LEAST_ONE_STRONG;1.2;11;75;98;26;124;79.0323;45;18;63;71.4286;51;21;72;70.8333;47;5;52;90.3846;84;24;108;77.7778;2026-08-13;2.5617;8.2417;1.6189;v26|LAST5|AT_LEAST_ONE_STRONG|1.20|P11
v26;LAST5;AT_LEAST_ONE_STRONG;1.3;11;75;98;26;124;79.0323;45;18;63;71.4286;51;21;72;70.8333;47;5;52;90.3846;84;24;108;77.7778;2026-08-13;2.5617;8.2417;1.6189;v26|LAST5|AT_LEAST_ONE_STRONG|1.30|P11
v26;LAST5;AT_LEAST_ONE_STRONG;1.0;14;50;112;26;138;81.1594;31;18;49;63.2653;57;20;77;74.026;55;6;61;90.1639;93;23;116;80.1724;2026-08-13;4.6888;8.021;4.0135;v26|LAST5|AT_LEAST_ONE_STRONG|1.00|P14
v26;LAST5;AT_LEAST_ONE_STRONG;1.1;14;50;112;26;138;81.1594;31;18;49;63.2653;57;20;77;74.026;55;6;61;90.1639;93;23;116;80.1724;2026-08-13;4.6888;8.021;4.0135;v26|LAST5|AT_LEAST_ONE_STRONG|1.10|P14
v26;LAST5;AT_LEAST_ONE_STRONG;1.0;15;50;111;26;137;81.0219;32;18;50;64.0;56;20;76;73.6842;55;6;61;90.1639;92;23;115;80.0;2026-08-13;4.5513;8.021;3.8411;v26|LAST5|AT_LEAST_ONE_STRONG|1.00|P15
v26;LAST5;AT_LEAST_ONE_STRONG;1.1;15;50;111;26;137;81.0219;32;18;50;64.0;56;20;76;73.6842;55;6;61;90.1639;92;23;115;80.0;2026-08-13;4.5513;8.021;3.8411;v26|LAST5|AT_LEAST_ONE_STRONG|1.10|P15
v26;LAST5;AT_LEAST_ONE_STRONG;1.0;13;50;112;27;139;80.5755;31;17;48;64.5833;57;21;78;73.0769;55;6;61;90.1639;93;24;117;79.4872;2026-08-13;4.1049;8.021;3.3283;v26|LAST5|AT_LEAST_ONE_STRONG|1.00|P13
v26;LAST5;AT_LEAST_ONE_STRONG;1.1;13;50;112;27;139;80.5755;31;17;48;64.5833;57;21;78;73.0769;55;6;61;90.1639;93;24;117;79.4872;2026-08-13;4.1049;8.021;3.3283;v26|LAST5|AT_LEAST_ONE_STRONG|1.10|P13
v26;LAST5;AT_LEAST_ONE_STRONG;1.0;12;50;114;28;142;80.2817;29;16;45;64.4444;59;22;81;72.8395;55;6;61;90.1639;95;24;119;79.8319;2026-08-13;3.8111;8.021;3.673;v26|LAST5|AT_LEAST_ONE_STRONG|1.00|P12
v26;LAST5;AT_LEAST_ONE_STRONG;1.1;12;50;114;28;142;80.2817;29;16;45;64.4444;59;22;81;72.8395;55;6;61;90.1639;95;24;119;79.8319;2026-08-13;3.8111;8.021;3.673;v26|LAST5|AT_LEAST_ONE_STRONG|1.10|P12
v26;LAST5;AT_LEAST_ONE_STRONG;1.4;9;108;90;20;110;81.8182;53;24;77;68.8312;45;15;60;75.0;45;5;50;90.0;75;18;93;80.6452;2026-08-13;5.3476;7.8571;4.4863;v26|LAST5|AT_LEAST_ONE_STRONG|1.40|P9
v26;LAST5;AT_LEAST_ONE_STRONG;1.5;9;108;90;20;110;81.8182;53;24;77;68.8312;45;15;60;75.0;45;5;50;90.0;75;18;93;80.6452;2026-08-13;5.3476;7.8571;4.4863;v26|LAST5|AT_LEAST_ONE_STRONG|1.50|P9
v26;LAST5;AT_LEAST_ONE_STRONG;1.2;7;75;110;28;138;79.7101;33;16;49;67.3469;56;22;78;71.7949;54;6;60;90.0;93;25;118;78.8136;2026-08-13;3.2395;7.8571;2.6547;v26|LAST5|AT_LEAST_ONE_STRONG|1.20|P7
v26;LAST5;AT_LEAST_ONE_STRONG;1.3;7;75;110;28;138;79.7101;33;16;49;67.3469;56;22;78;71.7949;54;6;60;90.0;93;25;118;78.8136;2026-08-13;3.2395;7.8571;2.6547;v26|LAST5|AT_LEAST_ONE_STRONG|1.30|P7
v26;LAST5;AT_LEAST_ONE_STRONG;1.2;5;75;123;31;154;79.8701;20;13;33;60.6061;61;24;85;71.7647;62;7;69;89.8551;102;28;130;78.4615;2026-08-13;3.3995;7.7122;2.3026;v26|LAST5|AT_LEAST_ONE_STRONG|1.20|P5
v26;LAST5;AT_LEAST_ONE_STRONG;1.3;5;75;123;31;154;79.8701;20;13;33;60.6061;61;24;85;71.7647;62;7;69;89.8551;102;28;130;78.4615;2026-08-13;3.3995;7.7122;2.3026;v26|LAST5|AT_LEAST_ONE_STRONG|1.30|P5
v26;LAST5;AT_LEAST_ONE_STRONG;1.2;8;75;108;28;136;79.4118;35;16;51;68.6275;55;22;77;71.4286;53;6;59;89.8305;91;25;116;78.4483;2026-08-13;2.9412;7.6876;2.2894;v26|LAST5|AT_LEAST_ONE_STRONG|1.20|P8
v26;LAST5;AT_LEAST_ONE_STRONG;1.3;8;75;108;28;136;79.4118;35;16;51;68.6275;55;22;77;71.4286;53;6;59;89.8305;91;25;116;78.4483;2026-08-13;2.9412;7.6876;2.2894;v26|LAST5|AT_LEAST_ONE_STRONG|1.30|P8
v26;LAST5;AT_LEAST_ONE_STRONG;1.4;10;108;86;20;106;81.1321;57;24;81;70.3704;43;15;58;74.1379;43;5;48;89.5833;73;18;91;80.2198;2026-08-13;4.6615;7.4404;4.0609;v26|LAST5|AT_LEAST_ONE_STRONG|1.40|P10
v26;LAST5;AT_LEAST_ONE_STRONG;1.5;10;108;86;20;106;81.1321;57;24;81;70.3704;43;15;58;74.1379;43;5;48;89.5833;73;18;91;80.2198;2026-08-13;4.6615;7.4404;4.0609;v26|LAST5|AT_LEAST_ONE_STRONG|1.50|P10
v26;LAST5;AT_LEAST_ONE_STRONG;1.0;7;50;121;30;151;80.1325;22;14;36;61.1111;61;23;84;72.619;60;7;67;89.5522;100;26;126;79.3651;2026-08-13;3.6619;7.4093;3.2062;v26|LAST5|AT_LEAST_ONE_STRONG|1.00|P7
